model,outer_fold,context_id,connectivity_id,output,pathway,shapley_value,pathway_value,pathway_value_semantics,baseline_output,full_output,completeness_residual,pathway_value_percentile,pathway_value_color_semantics
joint model,1,context:089677f122968cf0d5bdb68f,IBZOSHDHPFXJFD,conditional N,molecular formal charge,-1.71514431636,0.664344012737,standardized signed scalar,17.8141854604,13.786810557,0,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:08b64e5d08f015f03937ffca,YQQFFTNDQFUNHB,conditional N,molecular formal charge,2.40340703064,0.664344012737,standardized signed scalar,-1.99535179138,-2.70232804616,-4.4408920985e-16,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:09046fec8456871d3b429293,RMVRSNDYEFQCLF,conditional N,molecular formal charge,-1.80053340064,-1.35931360722,standardized signed scalar,16.7362085978,23.984161377,0,0.289473684211,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:090dbc083620bee62ad32180,FUDLPTUMHBESOS,conditional N,molecular formal charge,-0.0827523072561,-1.38442146778,standardized signed scalar,12.2847340902,16.0781294505,0,0.234892787524,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:093c49e9de05754d68ebc889,MRMOZBOQVYRSEM,conditional N,molecular formal charge,1.81323538886,0.664344012737,standardized signed scalar,-2.65830675761,-1.39479668935,-2.22044604925e-16,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:09b3ae1e126b41012e248cf8,VISBKZYDQCHZRG,conditional N,molecular formal charge,2.85956124465,-1.40662312508,standardized signed scalar,2.29283046722,6.92339642843,0,0.115497076023,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:09ce772c3d342961a7abfaec,GQHTUMJGOHRCHB,conditional N,molecular formal charge,-1.97684415181,0.641922056675,standardized signed scalar,17.7516848246,16.7873395284,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:09f0dbd8b24d4b90404054b4,WGQKYBSKWIADBV,conditional N,molecular formal charge,-0.636286179225,0.659897267818,standardized signed scalar,14.8338359197,12.7834421794,-1.7763568394e-15,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0a24a04e9009b2f0a36f3ab2,VAPOFMGACKUWCI,conditional N,molecular formal charge,-1.02391189999,0.641922056675,standardized signed scalar,14.3861430486,14.1306476593,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0a30d5946ad9e79a6f3d44a3,YJSCYFWNFZXUDZ,conditional N,molecular formal charge,0.536419656542,-1.38442146778,standardized signed scalar,10.9046567281,16.7267392476,0,0.234892787524,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0a30e11d6079a6f65e244bae,WXAZIUYTQHYBFW,conditional N,molecular formal charge,-1.73163090812,0.671383142471,standardized signed scalar,20.7726160685,14.4359712601,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0a6218a0296b67837b6b9a1b,PRLWTCJLCYVORV,conditional N,molecular formal charge,0.850516133838,0.641922056675,standardized signed scalar,7.11582660675,6.45135052999,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:0a6b2588e4678c622f6b61fa,AUNRNFJMNRQWOE,conditional N,molecular formal charge,-1.62734482023,0.664344012737,standardized signed scalar,17.6742649078,14.0503600438,0,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0ab42d91f53ee6c83637eb61,MNQRNWDJCMKRJG,conditional N,molecular formal charge,-2.28698219193,0.641922056675,standardized signed scalar,13.0020875931,21.2932128906,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0ab8765197e529e9cdbe5c4a,SKQFWLMZKFEKRZ,conditional N,molecular formal charge,-2.00580583678,0.659897267818,standardized signed scalar,18.4059645335,13.9949801763,0,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0af9d64b6b3139ac739f9173,JARUXAOCUHNKJV,conditional N,molecular formal charge,-0.239174432225,0.659897267818,standardized signed scalar,2.14902830124,9.60347874959,0,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0b6c95348653b6f10c426164,DCFOWKDNANGCTA,conditional N,molecular formal charge,-1.05054362615,0.671383142471,standardized signed scalar,17.0260903041,11.6634559631,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0b7cf750d726379289cdc1df,JIABXJQBVOUBOD,conditional N,molecular formal charge,2.12647896343,0.671383142471,standardized signed scalar,-0.978258450826,-3.15547339122,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0c366168070cc5dfed893203,IURHAHGTFVRCIT,conditional N,molecular formal charge,0.148475541009,-1.40662312508,standardized signed scalar,18.8551216125,18.2001647949,0,0.115497076023,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0c9f69df75dc3386282b8e08,GCNTZFIIOFTKIY,conditional N,molecular formal charge,-0.266421927346,-1.42649352551,standardized signed scalar,17.0482374827,19.8377914429,0,0.046783625731,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:0cf9bfdf8a025b9f32ccd1b8,IIHPVYJPDKJYOU,conditional N,molecular formal charge,-1.29281002945,0.683384299278,standardized signed scalar,10.9432161649,11.1853027344,0,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0d8ad7ee4901a2cf1b8f86b7,IKQUUYYDRTYXAP,conditional N,molecular formal charge,1.11262516181,0.659897267818,standardized signed scalar,0.478499094645,-2.41404501597,0,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0dbeb1ab2afe14a28401bd4a,ZRRVZQSGSIASQR,conditional N,molecular formal charge,1.91114620368,-1.42649352551,standardized signed scalar,8.10408274333,7.20630645752,-8.881784197e-16,0.046783625731,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:0e13cec0808376ddbfdd7085,BWJAFKSLQWCVOB,conditional N,molecular formal charge,-0.53834022416,0.671383142471,standardized signed scalar,10.2199649811,13.8331972758,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:0e29d880a226d2484b344ebf,WBXRIHAXVFNDKL,conditional N,molecular formal charge,-0.0563925239775,0.683384299278,standardized signed scalar,9.95135402679,6.54485082626,0,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:0e605707546ed7048b41f516,PKYCXNVLSSGOFD,conditional N,molecular formal charge,-1.85277138816,0.659897267818,standardized signed scalar,12.1613502502,18.5621706645,0,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0e9265b44244ff4c588df95d,IWDCLRJOBJJRNH,conditional N,molecular formal charge,-0.737823777729,-1.42649352551,standardized signed scalar,17.1566492716,19.8349571228,0,0.046783625731,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:0f1a763a492b4ba04a7361c4,RBEROAUIKMEYDR,conditional N,molecular formal charge,1.13439589077,0.683384299278,standardized signed scalar,4.29022947947,0.227367083232,1.47104550763e-15,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:0f5720064160850a05508c95,JVCCMXQDRZDLSY,conditional N,molecular formal charge,2.62916782167,-1.42649352551,standardized signed scalar,0.606738726298,12.048921903,0,0.046783625731,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1056e4659739711fbabe1eef,XRQSRQMPWGQSPN,conditional N,molecular formal charge,-1.55398374134,0.641922056675,standardized signed scalar,17.5478944778,15.3808876673,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:107be5bb9f651335a161deed,RWRDLPDLKQPQOW,conditional N,molecular formal charge,-1.83981304699,0.683384299278,standardized signed scalar,21.3706512451,17.3970241547,0,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:10b63c4b91785257dcc53543,AGBOAUNKIUIEGH,conditional N,molecular formal charge,0.352591090732,-1.39637601376,standardized signed scalar,10.0268742243,16.678846995,0,0.176900584795,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:10eb87177546527bc43e1ef8,XWLLGMTXHZNRDQ,conditional N,molecular formal charge,-1.41282179621,0.659897267818,standardized signed scalar,13.2949330012,12.5312859217,0,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1148cf278b4e49ad0ad7b099,JHLOOOWAEXGHGS,conditional N,molecular formal charge,-2.68876785702,0.683384299278,standardized signed scalar,17.0841585795,14.7527217865,0,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:116730390e688e83e8b0ead8,SWSBEBHRHKHUHH,conditional N,molecular formal charge,-1.59111271964,0.683384299278,standardized signed scalar,15.2842566172,13.4966309865,0,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:1185c6f0e7272fd74a1c6c15,KSESOTWVQYBRLJ,conditional N,molecular formal charge,-0.965572807524,0.641922056675,standardized signed scalar,14.7680317561,13.7949066162,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:119199d1f38aa9ae820bce0b,ITLHXEGAYQFOHJ,conditional N,molecular formal charge,-0.111851890882,0.683384299278,standardized signed scalar,7.95558261871,7.0997745196,0,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:11c3c240451cfb805aeeb0f7,QNBOHFPDAYXLCC,conditional N,molecular formal charge,1.66051766607,-1.39637601376,standardized signed scalar,11.5664952596,11.3588962555,0,0.176900584795,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:122046d347614b7c29be8580,WJRBRSLFGCUECM,conditional N,molecular formal charge,-0.48140030437,-1.35931360722,standardized signed scalar,14.6607106527,17.8053531647,0,0.289473684211,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:12a747e3f94e5635a344ed7f,FRVMBCZVEPYCTA,conditional N,molecular formal charge,0.0452155404621,-1.42649352551,standardized signed scalar,10.0126080513,19.8555571238,0,0.046783625731,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:12d9b5d2f11b21943d18ad53,AVFZOVWCLRSYKC,conditional N,molecular formal charge,-2.38962782754,0.671383142471,standardized signed scalar,21.3704624176,19.1275946299,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:131d6c46f6c14c0cd20d1dd1,VQTUBCCKSQIDNK,conditional N,molecular formal charge,2.3627023432,0.664344012737,standardized signed scalar,0.334770361582,0.527195930481,2.22044604925e-16,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:136998ed9d421e73aba9cbbc,FWNSPYIKHBSEAH,conditional N,molecular formal charge,2.09699773788,0.664344012737,standardized signed scalar,1.02572361628,1.67830435435,-4.4408920985e-16,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:13a3b87f352eeb4562f06016,MIYKHJXFICMPOJ,conditional N,molecular formal charge,-0.284379561742,0.671383142471,standardized signed scalar,14.3611742655,8.93349838257,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:13a61c03d54b5ce8cd100d5d,LRLGEWICBZWMKM,conditional N,molecular formal charge,-1.5952186452,0.641922056675,standardized signed scalar,12.8284632365,17.3618793488,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:140625e7a8792f40d3d70476,WXNZTHHGJRFXKQ,conditional N,molecular formal charge,-0.377412901984,-1.39637601376,standardized signed scalar,16.7113176982,20.1222133636,0,0.176900584795,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:14402e407fec5db1bff1a900,IAZDPXIOMUYVGZ,conditional N,molecular formal charge,-1.20264690452,0.659897267818,standardized signed scalar,11.0219532649,9.80671532949,1.7763568394e-15,0.517543859649,"within-pathway empirical percentile; color only, not a model output"
joint model,2,context:14c173cebd6c777a417cc2b5,BUJZXAPKHBWNII,conditional N,molecular formal charge,-0.192020787133,-1.40662312508,standardized signed scalar,10.919514974,19.6807537079,0,0.115497076023,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:14d010006c37274be2241233,JSINEXDALPWUTH,conditional N,molecular formal charge,-2.10427978304,-1.38442146778,standardized signed scalar,13.1937592824,26.5736420949,-3.5527136788e-15,0.234892787524,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:155b7737490818b7ec7621e4,WWUVJRULCWHUSA,conditional N,molecular formal charge,1.26861805386,0.683384299278,standardized signed scalar,3.83185180028,0.876082420349,4.4408920985e-16,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,3,context:15c870458dfc37c9dbfe424f,DTGNHQQWMBBUMN,conditional N,molecular formal charge,-0.966425736745,0.641922056675,standardized signed scalar,15.2768901189,10.5725755692,0,0.384990253411,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15e6e8b9d92c865fb032ba8a,WPZQENSANSNYSI,conditional N,molecular formal charge,1.74937518438,0.664344012737,standardized signed scalar,1.23937511444,3.97558403015,4.4408920985e-16,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15f619a19572113953d2b8d6,BDZGAPNZRQNDAK,conditional N,molecular formal charge,1.21185892158,0.664344012737,standardized signed scalar,5.06782023112,3.37256479263,0,0.651559454191,"within-pathway empirical percentile; color only, not a model output"
joint model,1,context:15f73ae160b9f380663ec083,RTZZCYNQPHTPPL,conditional N,molecular formal charge,0.165662818485,-1.39637601376,standardized signed scalar,16.7895787557,18.017548879,0,0.176900584795,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:1650dd1b8b569bb4f72e3821,COKQMTJWXMERBR,conditional N,molecular formal charge,-1.44257945485,0.671383142471,standardized signed scalar,16.4206326803,15.0083370209,0,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
joint model,4,context:1669e9792fadd8c97a24da05,SBWCARQXLPGQNH,conditional N,molecular formal charge,0.741702781783,0.683384299278,standardized signed scalar,3.73394648234,3.70332797368,4.4408920985e-16,0.926413255361,"within-pathway empirical percentile; color only, not a model output"
joint model,0,context:16b1e73b7ed6334a3dae379c,IQIMPHPFMHVWBZ,conditional N,molecular formal charge,-0.45478214158,0.671383142471,standardized signed scalar,18.5003318787,5.97643661499,-1.7763568394e-15,0.787037037037,"within-pathway empirical percentile; color only, not a model output"
